Period,Provider Parent Org Code,Provider Parent Name,Provider Org Code,Provider Org Name,Local Authority Code,Local Authority Name,Acute Or Non Acute Description,Reason For Delay,NHS DTOC Beds,NHS,Social Care DTOC beds,Social Care,Both DTOC Beds,Both B
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,316,LIVERPOOL,Acute,DII_NURSING_HOME,0.833333333,25,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,316,LIVERPOOL,Acute,E_CARE_PACKAGE_IN_HOME,0.4,12,2.166666667,65,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,316,LIVERPOOL,Acute,F_COMMUNITY_EQUIP_ADAPT,0.533333333,16,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,316,LIVERPOOL,Acute,G_PATIENT_FAMILY_CHOICE,1.833333333,55,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,316,LIVERPOOL,Acute,H_DISPUTES,0,0,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,316,LIVERPOOL,Acute,I_HOUSING,0.3,9,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,316,LIVERPOOL,Non-Acute,A_COMPLETION_ASSESSMENT,0,0,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,316,LIVERPOOL,Non-Acute,B_PUBLIC_FUNDING,0,0,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,316,LIVERPOOL,Non-Acute,C_FURTHER_NON_ACUTE_NHS,0,0,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,316,LIVERPOOL,Non-Acute,DI_RESIDENTIAL_HOME,0,0,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,316,LIVERPOOL,Non-Acute,DII_NURSING_HOME,0,0,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,316,LIVERPOOL,Non-Acute,E_CARE_PACKAGE_IN_HOME,0,0,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,316,LIVERPOOL,Non-Acute,F_COMMUNITY_EQUIP_ADAPT,0,0,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,316,LIVERPOOL,Non-Acute,G_PATIENT_FAMILY_CHOICE,0,0,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,316,LIVERPOOL,Non-Acute,H_DISPUTES,0,0,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,316,LIVERPOOL,Non-Acute,I_HOUSING,0,0,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,316,LIVERPOOL,Non-Acute,O_OTHER,0,0,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,317,SEFTON,Acute,A_COMPLETION_ASSESSMENT,0.133333333,4,1.033333333,31,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,317,SEFTON,Acute,B_PUBLIC_FUNDING,0,0,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,317,SEFTON,Acute,C_FURTHER_NON_ACUTE_NHS,0.166666667,5,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,317,SEFTON,Acute,DI_RESIDENTIAL_HOME,0,0,0.466666667,14,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,317,SEFTON,Acute,DII_NURSING_HOME,0,0,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,317,SEFTON,Acute,E_CARE_PACKAGE_IN_HOME,0,0,0.166666667,5,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,317,SEFTON,Acute,F_COMMUNITY_EQUIP_ADAPT,0,0,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,317,SEFTON,Acute,G_PATIENT_FAMILY_CHOICE,0.066666667,2,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,317,SEFTON,Acute,H_DISPUTES,0,0,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,317,SEFTON,Acute,I_HOUSING,0,0,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,317,SEFTON,Non-Acute,A_COMPLETION_ASSESSMENT,0,0,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,317,SEFTON,Non-Acute,B_PUBLIC_FUNDING,0,0,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,317,SEFTON,Non-Acute,C_FURTHER_NON_ACUTE_NHS,0,0,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,317,SEFTON,Non-Acute,DI_RESIDENTIAL_HOME,0,0,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,317,SEFTON,Non-Acute,DII_NURSING_HOME,0,0,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,317,SEFTON,Non-Acute,E_CARE_PACKAGE_IN_HOME,0,0,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,317,SEFTON,Non-Acute,F_COMMUNITY_EQUIP_ADAPT,0,0,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,317,SEFTON,Non-Acute,G_PATIENT_FAMILY_CHOICE,0,0,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,317,SEFTON,Non-Acute,H_DISPUTES,0,0,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,317,SEFTON,Non-Acute,I_HOUSING,0,0,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,317,SEFTON,Non-Acute,O_OTHER,0,0,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,318,ST HELENS,Acute,A_COMPLETION_ASSESSMENT,0,0,0.1,3,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,318,ST HELENS,Acute,B_PUBLIC_FUNDING,0,0,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,318,ST HELENS,Acute,C_FURTHER_NON_ACUTE_NHS,0,0,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,318,ST HELENS,Acute,DI_RESIDENTIAL_HOME,0,0,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,318,ST HELENS,Acute,DII_NURSING_HOME,0,0,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,318,ST HELENS,Acute,E_CARE_PACKAGE_IN_HOME,0.1,3,0.133333333,4,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,318,ST HELENS,Acute,F_COMMUNITY_EQUIP_ADAPT,0,0,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,318,ST HELENS,Acute,G_PATIENT_FAMILY_CHOICE,0.033333333,1,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,318,ST HELENS,Acute,H_DISPUTES,0,0,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,318,ST HELENS,Acute,I_HOUSING,0,0,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,318,ST HELENS,Non-Acute,A_COMPLETION_ASSESSMENT,0,0,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,318,ST HELENS,Non-Acute,B_PUBLIC_FUNDING,0,0,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,318,ST HELENS,Non-Acute,C_FURTHER_NON_ACUTE_NHS,0,0,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,318,ST HELENS,Non-Acute,DI_RESIDENTIAL_HOME,0,0,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,318,ST HELENS,Non-Acute,DII_NURSING_HOME,0,0,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,318,ST HELENS,Non-Acute,E_CARE_PACKAGE_IN_HOME,0,0,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,318,ST HELENS,Non-Acute,F_COMMUNITY_EQUIP_ADAPT,0,0,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,318,ST HELENS,Non-Acute,G_PATIENT_FAMILY_CHOICE,0,0,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,318,ST HELENS,Non-Acute,H_DISPUTES,0,0,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,318,ST HELENS,Non-Acute,I_HOUSING,0,0,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,318,ST HELENS,Non-Acute,O_OTHER,0,0,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,319,WIRRAL,Acute,A_COMPLETION_ASSESSMENT,0,0,0.466666667,14,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,319,WIRRAL,Acute,B_PUBLIC_FUNDING,0,0,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,319,WIRRAL,Acute,C_FURTHER_NON_ACUTE_NHS,0,0,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,319,WIRRAL,Acute,DI_RESIDENTIAL_HOME,0,0,0.2,6,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,319,WIRRAL,Acute,DII_NURSING_HOME,0,0,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,319,WIRRAL,Acute,E_CARE_PACKAGE_IN_HOME,0,0,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,319,WIRRAL,Acute,F_COMMUNITY_EQUIP_ADAPT,0,0,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,319,WIRRAL,Acute,G_PATIENT_FAMILY_CHOICE,0,0,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,319,WIRRAL,Acute,H_DISPUTES,0,0,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,319,WIRRAL,Acute,I_HOUSING,0,0,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,319,WIRRAL,Non-Acute,A_COMPLETION_ASSESSMENT,0,0,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,319,WIRRAL,Non-Acute,B_PUBLIC_FUNDING,0,0,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,319,WIRRAL,Non-Acute,C_FURTHER_NON_ACUTE_NHS,0,0,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,319,WIRRAL,Non-Acute,DI_RESIDENTIAL_HOME,0,0,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,319,WIRRAL,Non-Acute,DII_NURSING_HOME,0,0,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,319,WIRRAL,Non-Acute,E_CARE_PACKAGE_IN_HOME,0,0,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,319,WIRRAL,Non-Acute,F_COMMUNITY_EQUIP_ADAPT,0,0,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,319,WIRRAL,Non-Acute,G_PATIENT_FAMILY_CHOICE,0,0,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,319,WIRRAL,Non-Acute,H_DISPUTES,0,0,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,319,WIRRAL,Non-Acute,I_HOUSING,0,0,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,319,WIRRAL,Non-Acute,O_OTHER,0,0,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,321,HALTON UA,Acute,A_COMPLETION_ASSESSMENT,0.1,3,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,321,HALTON UA,Acute,B_PUBLIC_FUNDING,0,0,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,321,HALTON UA,Acute,C_FURTHER_NON_ACUTE_NHS,0,0,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,321,HALTON UA,Acute,DI_RESIDENTIAL_HOME,0,0,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,321,HALTON UA,Acute,DII_NURSING_HOME,0,0,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,321,HALTON UA,Acute,E_CARE_PACKAGE_IN_HOME,0,0,0.033333333,1,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,321,HALTON UA,Acute,F_COMMUNITY_EQUIP_ADAPT,0,0,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,321,HALTON UA,Acute,G_PATIENT_FAMILY_CHOICE,0,0,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,321,HALTON UA,Acute,H_DISPUTES,0,0,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,321,HALTON UA,Acute,I_HOUSING,0,0,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,321,HALTON UA,Non-Acute,A_COMPLETION_ASSESSMENT,0,0,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,321,HALTON UA,Non-Acute,B_PUBLIC_FUNDING,0,0,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,321,HALTON UA,Non-Acute,C_FURTHER_NON_ACUTE_NHS,0,0,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,321,HALTON UA,Non-Acute,DI_RESIDENTIAL_HOME,0,0,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,321,HALTON UA,Non-Acute,DII_NURSING_HOME,0,0,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,321,HALTON UA,Non-Acute,E_CARE_PACKAGE_IN_HOME,0,0,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,321,HALTON UA,Non-Acute,F_COMMUNITY_EQUIP_ADAPT,0,0,0,0,0,0
MSitDT-June-2018,Q75,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,321,HALTON UA,Non-Acute,G_PATIENT_FAMILY_CHOICE,0,0,0,0,0,0
